CopyNo X Y Z Orientation_theta Orientation_phi
51897 13445.73 -9768.89 -12002.1 125.8351 -36
51898 13949.01 -9076.19 -12002.1 125.7991 -33.0508
51899 12446.07 -10381.4 -12584.1 127.8273 -39.8318
51900 13572.36 -8831.16 -12584.1 127.8527 -33.0509
51901 12243.58 -9896.61 -13166 129.9057 -38.949
51902 12719.65 -9241.36 -13166 129.943 -36
51903 14798.41 -7571.11 -12029.9 125.8934 -27.095
51904 15163.48 -6751.15 -12029.9 125.9331 -23.9998
51905 15528.54 -5931.18 -12029.9 125.8934 -20.9045
51906 14049.99 -7188.14 -13118.5 129.7344 -27.0948
51907 14396.57 -6409.7 -13118.5 129.7756 -23.9998
51908 14743.15 -5631.27 -13118.5 129.7344 -20.9048
51909 16049.15 -4328.9 -12029.9 125.8934 -15.095
51910 16235.76 -3450.95 -12029.9 125.9331 -11.9998
51911 16422.37 -2573.01 -12029.9 125.8934 -8.9045
51912 15237.47 -4109.9 -13118.5 129.7344 -15.0948
51913 15414.63 -3276.42 -13118.5 129.7755 -11.9998
51914 15591.78 -2442.94 -13118.5 129.7344 -8.9048
51915 16598.47 -897.5 -12029.9 125.8933 -3.095
51916 16598.46 0.062 -12029.9 125.9331 0.0002
51917 16598.46 897.624 -12029.9 125.8934 3.0955
51918 15758.99 -852.043 -13118.5 129.7344 -3.0948
51919 15758.98 0.0588 -13118.5 129.7756 0.0002
51920 15758.98 852.161 -13118.5 129.7344 3.0952
51921 16422.35 2573.128 -12029.9 125.8934 8.905
51922 16235.73 3451.075 -12029.9 125.9331 12.0002
51923 16049.12 4329.022 -12029.9 125.8934 15.0955
51924 15591.77 2443.054 -13118.5 129.7344 8.9052
51925 15414.6 3276.535 -13118.5 129.7755 12.0002
51926 15237.44 4110.016 -13118.5 129.7344 15.0952
51927 15528.5 5931.297 -12029.9 125.8934 20.905
51928 15163.43 6751.26 -12029.9 125.9331 24.0002
51929 14798.35 7571.222 -12029.9 125.8934 27.0955
51930 14743.11 5631.378 -13118.5 129.7344 20.9052
51931 14396.53 6409.81 -13118.5 129.7755 24.0002
51932 14049.94 7188.243 -13118.5 129.7344 27.0952
51933 13445.73 9768.894 -12002.1 125.8351 36
51934 12942.45 10461.6 -12002.1 125.7991 38.9492
51935 13719.3 8628.902 -12584.1 127.8274 32.1683
51936 12593.02 10179.1 -12584.1 127.8527 38.9491
51937 13195.71 8586.121 -13166 129.9057 33.0511
51938 12719.65 9241.363 -13166 129.943 36
51939 11773.51 11734.52 -12029.9 125.8934 44.905
51940 11106.49 12335.1 -12029.9 125.9331 48.0002
51941 10439.47 12935.69 -12029.9 125.8934 51.0955
51942 11178.01 11141.08 -13118.5 129.7344 44.9052
51943 10544.78 11711.25 -13118.5 129.7755 48.0002
51944 9911.538 12281.41 -13118.5 129.7344 51.0952
51945 9076.491 13925.94 -12029.9 125.8934 56.905
51946 8299.178 14374.72 -12029.9 125.9331 60.0002
51947 7521.865 14823.5 -12029.9 125.8934 63.0955
51948 8617.385 13221.66 -13118.5 129.7344 56.9052
51949 7879.441 13647.71 -13118.5 129.7755 60.0002
51950 7141.498 14073.76 -13118.5 129.7344 63.0952
51951 5982.781 15508.74 -12029.9 125.8934 68.905
51952 5129.148 15786.1 -12029.9 125.9331 72.0002
51953 4275.515 16063.45 -12029.9 125.8934 75.0955
51954 5680.136 14724.39 -13118.5 129.7344 68.9052
51955 4869.738 14987.7 -13118.5 129.7756 72.0002
51956 4059.34 15251.01 -13118.5 129.7344 75.0952
51957 2627.596 16413.72 -12029.9 125.8934 80.905
51958 1734.95 16507.54 -12029.9 125.9331 84.0002
51959 842.3048 16601.36 -12029.9 125.8934 87.0955
51960 2494.639 15583.6 -13118.5 129.7344 80.9052
51961 1647.204 15672.66 -13118.5 129.7755 84.0002
51962 799.7694 15761.73 -13118.5 129.7344 87.0952
51963 -842.429 16601.35 -12029.9 125.8934 92.905
51964 -1735.07 16507.53 -12029.9 125.9331 96.0002
51965 -2627.72 16413.7 -12029.9 125.8934 99.0955
51966 -799.887 15761.72 -13118.5 129.7344 92.9052
51967 -1647.32 15672.65 -13118.5 129.7755 96.0002
51968 -2494.75 15583.58 -13118.5 129.7344 99.0952
51969 -5135.81 15806.4 -12002.1 125.8351 108
51970 -5950.13 15541.81 -12002.1 125.7991 110.9492
51971 -3967.08 15714.31 -12584.1 127.8274 104.1683
51972 -5789.44 15122.19 -12584.1 127.8527 110.949
51973 -4088.19 15203.12 -13166 129.9057 105.0511
51974 -4858.47 14952.84 -13166 129.943 108
51975 -7521.98 14823.44 -12029.9 125.8934 116.905
51976 -8299.29 14374.66 -12029.9 125.9331 120.0002
51977 -9076.59 13925.88 -12029.9 125.8934 123.0954
51978 -7141.6 14073.71 -13118.5 129.7344 116.9052
51979 -7879.54 13647.65 -13118.5 129.7756 120.0002
51980 -8617.48 13221.6 -13118.5 129.7344 123.0952
51981 -10439.6 12935.61 -12029.9 125.8933 128.905
51982 -11106.6 12335.02 -12029.9 125.9331 132.0003
51983 -11773.6 11734.43 -12029.9 125.8934 135.0955
51984 -9911.63 12281.34 -13118.5 129.7344 128.9052
51985 -10544.9 11711.17 -13118.5 129.7755 132.0003
51986 -11178.1 11141 -13118.5 129.7344 135.0952
51987 -12900.9 10482.43 -12029.9 125.8934 140.9049
51988 -13428.5 9756.282 -12029.9 125.9331 144.0003
51989 -13956 9030.137 -12029.9 125.8934 147.0954
51990 -12248.5 9952.218 -13118.5 129.7344 140.9053
51991 -12749.3 9262.851 -13118.5 129.7756 144.0002
51992 -13250.2 8573.484 -13118.5 129.7344 147.0953
51993 -14798.4 7571.111 -12029.9 125.8934 152.9049
51994 -15163.5 6751.146 -12029.9 125.9331 156.0002
51995 -15528.5 5931.181 -12029.9 125.8934 159.0954
51996 -14050 7188.138 -13118.5 129.7344 152.9052
51997 -14396.6 6409.703 -13118.5 129.7755 156.0003
51998 -14743.2 5631.267 -13118.5 129.7343 159.0953
51999 -16049.1 4328.903 -12029.9 125.8934 164.9049
52000 -16235.8 3450.954 -12029.9 125.933 168.0002
52001 -16422.4 2573.005 -12029.9 125.8933 171.0955
52002 -15237.5 4109.902 -13118.5 129.7344 164.9052
52003 -15414.6 3276.42 -13118.5 129.7756 168.0002
52004 -15591.8 2442.937 -13118.5 129.7344 171.0952
52005 -14782.2 518.9744 -14209.4 133.8505 177.9893
52006 -14257 518.9744 -14723.1 135.9025 177.9153
52007 -14257 -718.972 -14723.1 135.8851 -177.1131
52008 -13731.8 -518.972 -15236.7 137.9535 -177.8356
52009 -14577.6 -2395.63 -14233.9 133.935 -170.6676
52010 -14291.7 -3740.84 -14233.9 133.9349 -165.332
52011 -13615.4 -2197.39 -15194.8 137.7715 -170.8321
52012 -13329.4 -3542.59 -15194.8 137.7704 -165.1164
52013 -13761 -5374.13 -14233.9 133.9349 -158.6677
52014 -13201.6 -6630.5 -14233.9 133.935 -153.3319
52015 -12861 -4980.17 -15194.8 137.7715 -158.8321
52016 -12301.6 -6236.53 -15194.8 137.7703 -153.1164
52017 -12342.9 -8117.77 -14233.9 133.935 -146.6676
52018 -11534.6 -9230.37 -14233.9 133.9349 -141.332
52019 -11544.5 -7545.29 -15194.8 137.7716 -146.832
52020 -10736.2 -8657.89 -15194.8 137.7702 -141.1166
52021 -10385.4 -10506.6 -14233.9 133.935 -134.6676
52022 -9363.4 -11426.8 -14233.9 133.935 -129.332
52023 -9723.49 -9780.65 -15194.8 137.7715 -134.8321
52024 -8701.47 -10700.9 -15194.8 137.7702 -129.1164
52025 -7974.03 -12436.3 -14233.9 133.9349 -122.6676
52026 -6783.01 -13123.9 -14233.9 133.935 -117.3319
52027 -7477.5 -11588.5 -15194.8 137.7716 -122.8322
52028 -6286.48 -12276.2 -15194.8 137.7702 -117.1164
52029 -5061.51 -13898.3 -14209.4 133.8506 -110.0107
52030 -4899.23 -13398.8 -14723.1 135.9026 -110.0848
52031 -3721.87 -13781.4 -14723.1 135.885 -105.113
52032 -3749.79 -13220.1 -15236.7 137.9535 -105.8356
52033 -2226.35 -14604.4 -14233.9 133.935 -98.6677
52034 -858.624 -14748.2 -14233.9 133.9349 -93.3319
52035 -2117.55 -13628 -15194.8 137.7716 -98.8321
52036 -749.821 -13771.8 -15194.8 137.7702 -93.1165
52037 858.7305 -14748.2 -14233.9 133.9349 -86.6677
52038 2226.456 -14604.4 -14233.9 133.935 -81.3319
52039 762.1531 -13770.5 -15194.8 137.7715 -86.8321
52040 2129.879 -13626.7 -15194.8 137.7703 -81.1164
52041 3906.281 -14247.3 -14233.9 133.9351 -74.6676
52042 5214.23 -13822.4 -14233.9 133.9349 -69.332
52043 3608.544 -13311.1 -15194.8 137.7716 -74.8321
52044 4916.492 -12886.1 -15194.8 137.7703 -69.1164
52045 6783.109 -13123.8 -14233.9 133.9351 -62.6676
52046 7974.116 -12436.2 -14233.9 133.935 -57.3319
52047 6297.224 -12270 -15194.8 137.7715 -62.8321
52048 7488.231 -11582.3 -15194.8 137.7703 -57.1164
52049 9363.482 -11426.8 -14233.9 133.9349 -50.6677
52050 10385.5 -10506.5 -14233.9 133.935 -45.3318
52051 8710.685 -10692.6 -15194.8 137.7715 -50.8322
52052 9732.699 -9772.34 -15194.8 137.7703 -45.1164
52053 11653.97 -9108.59 -14209.4 133.8506 -38.0107
52054 11229.1 -8799.91 -14723.1 135.9025 -38.0847
52055 11956.75 -7798.39 -14723.1 135.8851 -33.1131
52056 11414.32 -7651.51 -15236.7 137.9534 -33.8356
52057 13201.65 -6630.4 -14233.9 133.935 -26.6676
52058 13761.01 -5374.04 -14233.9 133.935 -21.332
52059 12306.67 -6225.2 -15194.8 137.7715 -26.8321
52060 12866.03 -4968.84 -15194.8 137.7703 -21.1165
52061 14291.7 -3740.73 -14233.9 133.935 -14.6676
52062 14577.63 -2395.52 -14233.9 133.935 -9.3319
52063 13332.03 -3530.46 -15194.8 137.7715 -14.8321
52064 13617.96 -2185.26 -15194.8 137.7703 -9.1165
52065 14757.14 -687.577 -14233.9 133.935 -2.6676
52066 14757.13 687.6833 -14233.9 133.935 2.6681
52067 13774.72 -681.43 -15194.8 137.7715 -2.8321
52068 13774.71 693.8299 -15194.8 137.7703 2.8835
52069 14577.61 2395.629 -14233.9 133.935 9.3324
52070 14291.67 3740.836 -14233.9 133.935 14.6681
52071 13615.39 2197.386 -15194.8 137.7715 9.1679
52072 13329.45 3542.592 -15194.8 137.7703 14.8835
52073 13760.98 5374.135 -14233.9 133.935 21.3324
52074 13201.6 6630.495 -14233.9 133.935 26.6681
52075 12860.99 4980.166 -15194.8 137.7715 21.1679
52076 12301.62 6236.526 -15194.8 137.7703 26.8835
52077 12264.06 8268.873 -14209.4 133.8506 33.9893
52078 11839.19 7960.189 -14723.1 135.9025 33.9153
52079 11111.54 8961.709 -14723.1 135.8851 38.887
52080 10804.23 8491.221 -15236.7 137.9534 38.1644
52081 10385.42 10506.61 -14233.9 133.935 45.3324
52082 9363.399 11426.83 -14233.9 133.935 50.668
52083 9723.488 9780.646 -15194.8 137.7715 45.1679
52084 8701.467 10700.87 -15194.8 137.7703 50.8835
52085 7974.026 12436.27 -14233.9 133.935 57.3324
52086 6783.014 13123.89 -14233.9 133.935 62.6681
52087 7477.495 11588.54 -15194.8 137.7715 57.1679
52088 6286.483 12276.17 -15194.8 137.7703 62.8835
52089 5214.13 13822.4 -14233.9 133.935 69.3324
52090 3906.178 14247.37 -14233.9 133.935 74.6681
52091 4904.701 12889.96 -15194.8 137.7715 69.1679
52092 3596.749 13314.94 -15194.8 137.7703 74.8835
52093 2226.351 14604.42 -14233.9 133.935 81.3324
52094 858.624 14748.17 -14233.9 133.935 86.6681
52095 2117.547 13628.03 -15194.8 137.7715 81.1679
52096 749.8207 13771.78 -15194.8 137.7703 86.8835
52097 -858.731 14748.17 -14233.9 133.935 93.3324
52098 -2226.46 14604.41 -14233.9 133.935 98.6681
52099 -762.153 13770.49 -15194.8 137.7715 93.1679
52100 -2129.88 13626.73 -15194.8 137.7703 98.8835
52101 -4074.36 14219.04 -14209.4 133.8506 105.9893
52102 -3912.08 13719.57 -14723.1 135.9025 105.9153
52103 -5089.44 13337.03 -14723.1 135.8851 110.887
52104 -4736.94 12899.37 -15236.7 137.9534 110.1644
52105 -6783.11 13123.84 -14233.9 133.935 117.3324
52106 -7974.12 12436.21 -14233.9 133.935 122.6681
52107 -6297.22 12269.97 -15194.8 137.7715 117.1679
52108 -7488.23 11582.34 -15194.8 137.7703 122.8835
52109 -9363.48 11426.77 -14233.9 133.935 129.3323
52110 -10385.5 10506.53 -14233.9 133.935 134.6681
52111 -8710.69 10692.58 -15194.8 137.7715 129.1679
52112 -9732.7 9772.345 -15194.8 137.7703 134.8835
52113 -11534.6 9230.288 -14233.9 133.935 141.3323
52114 -12343 8117.676 -14233.9 133.935 146.6681
52115 -10743.4 8647.865 -15194.8 137.7716 141.1678
52116 -11551.8 7535.254 -15194.8 137.7703 146.8835
52117 -13201.7 6630.4 -14233.9 133.9349 153.3324
52118 -13761 5374.036 -14233.9 133.935 158.668
52119 -12306.7 6225.201 -15194.8 137.7715 153.168
52120 -12866 4968.836 -15194.8 137.7703 158.8835
52121 -14291.7 3740.732 -14233.9 133.935 165.3324
52122 -14577.6 2395.524 -14233.9 133.935 170.668
52123 -13332 3530.464 -15194.8 137.7716 165.1679
52124 -13618 2185.256 -15194.8 137.7702 170.8836
52125 -12643.5 0 -16159.2 141.9592 180
52126 -11561.1 200 -16958.9 145.7133 179.0089
52127 -12367.2 -2628.79 -16159.2 141.9592 -167.9997
52128 -11343.9 -2411.26 -16932.1 145.5915 -167.9998
52129 -11550.4 -5142.64 -16159.2 141.9591 -155.9997
52130 -10594.7 -4717.09 -16932.1 145.5915 -155.9999
52131 -10228.8 -7431.72 -16159.2 141.9591 -143.9998
52132 -9382.4 -6816.77 -16932.1 145.5916 -143.9998
52133 -8460.14 -9396.01 -16159.2 141.9591 -131.9998
52134 -7760.08 -8618.51 -16932.1 145.5916 -131.9998
52135 -6321.73 -10949.6 -16159.2 141.9592 -119.9999
52136 -5798.62 -10043.6 -16932.1 145.5915 -119.9998
52137 -3907.07 -12024.7 -16159.2 141.9591 -108
52138 -3762.79 -10933.5 -16958.9 145.7132 -108.991
52139 -1321.56 -12574.3 -16159.2 141.9591 -95.9998
52140 -1212.2 -11533.8 -16932.1 145.5915 -95.9997
52141 1321.659 -12574.3 -16159.2 141.959 -83.9998
52142 1212.294 -11533.8 -16932.1 145.5915 -83.9998
52143 3907.115 -12024.7 -16159.2 141.9591 -71.9998
52144 3583.81 -11029.7 -16932.1 145.5915 -71.9998
52145 6321.812 -10949.6 -16159.2 141.9591 -59.9998
52146 5798.695 -10043.5 -16932.1 145.5917 -59.9997
52147 8460.215 -9395.95 -16159.2 141.9591 -47.9998
52148 7760.15 -8618.45 -16932.1 145.5916 -47.9998
52149 10228.84 -7431.68 -16159.2 141.9591 -36
52150 9235.585 -6957.26 -16958.9 145.7132 -36.9911
52151 11550.47 -5142.54 -16159.2 141.9591 -23.9997
52152 10594.69 -4717.01 -16932.1 145.5916 -23.9998
52153 12367.26 -2628.69 -16159.2 141.9591 -11.9998
52154 11343.89 -2411.17 -16932.1 145.5916 -11.9998
52155 12643.54 0.0493 -16159.2 141.9591 0.0002
52156 11597.31 0.0454 -16932.1 145.5916 0.0002
52157 12367.24 2628.788 -16159.2 141.9591 12.0002
52158 11343.87 2411.261 -16932.1 145.5916 12.0002
52159 11550.43 5142.635 -16159.2 141.9591 24.0002
52160 10594.65 4717.093 -16932.1 145.5916 24.0002
52161 10228.84 7431.685 -16159.2 141.9591 36
52162 9470.699 6633.652 -16958.9 145.7132 35.0089
52163 8460.141 9396.013 -16159.2 141.9591 48.0002
52164 7760.083 8618.513 -16932.1 145.5916 48.0002
52165 6321.726 10949.65 -16159.2 141.9591 60.0002
52166 5798.617 10043.59 -16932.1 145.5916 60.0002
52167 3907.021 12024.73 -16159.2 141.9591 72.0002
52168 3583.723 11029.71 -16932.1 145.5916 72.0002
52169 1321.56 12574.28 -16159.2 141.9591 84.0002
52170 1212.204 11533.79 -16932.1 145.5916 84.0002
52171 -1321.66 12574.27 -16159.2 141.9591 96.0002
52172 -1212.29 11533.78 -16932.1 145.5916 96.0002
52173 -3907.07 12024.72 -16159.2 141.9591 108
52174 -3382.37 11057.08 -16958.9 145.7132 107.0089
52175 -6321.81 10949.6 -16159.2 141.9591 120.0002
52176 -5798.7 10043.54 -16932.1 145.5916 120.0003
52177 -8460.21 9395.947 -16159.2 141.9591 132.0002
52178 -7760.15 8618.452 -16932.1 145.5916 132.0002
52179 -10228.9 7431.645 -16159.2 141.959 144.0003
52180 -9382.45 6816.692 -16932.1 145.5916 144.0002
52181 -11550.5 5142.545 -16159.2 141.959 156.0003
52182 -10594.7 4717.01 -16932.1 145.5915 156.0002
52183 -12367.3 2628.691 -16159.2 141.959 168.0003
52184 -11343.9 2411.172 -16932.1 145.5915 168.0002
52185 -10345.5 0 -17733.8 149.7417 180
52186 -9269.04 -200 -18324.1 153.1626 -178.7639
52187 -10116.6 -2164.51 -17733.8 149.7415 -167.9233
52188 -9066.78 -1925.76 -18324.1 153.168 -168.0087
52189 -9445.46 -4220.56 -17733.8 149.7416 -155.9232
52190 -8468.26 -3768.77 -18324.1 153.168 -156.0087
52191 -8361.55 -6092.16 -17733.8 149.7416 -143.9232
52192 -7499.64 -5447.07 -18324.1 153.1679 -144.0087
52193 -6912.2 -7697.49 -17733.8 149.7416 -131.9232
52194 -6203.25 -6887.3 -18324.1 153.1679 -132.0087
52195 -5160.75 -8966.41 -17733.8 149.7416 -119.9232
52196 -4635.74 -8026.52 -18324.1 153.1679 -120.0087
52197 -3196.94 -9839.17 -17733.8 149.7416 -108
52198 -2674.08 -8877.19 -18324.1 153.1626 -106.7639
52199 -1067.61 -10290.3 -17733.8 149.7416 -95.9232
52200 -970.281 -9218.12 -18324.1 153.1679 -96.0087
52201 1095.187 -10287.4 -17733.8 149.7416 -83.9232
52202 967.4764 -9218.41 -18324.1 153.1679 -84.0087
52203 3210.123 -9834.89 -17733.8 149.7416 -71.9232
52204 2862.951 -8815.82 -18324.1 153.1679 -72.0087
52205 5184.762 -8952.55 -17733.8 149.7416 -59.9232
52206 4633.3 -8027.93 -18324.1 153.1679 -60.0087
52207 6932.802 -7678.94 -17733.8 149.7416 -47.9232
52208 6201.152 -6889.18 -18324.1 153.1679 -48.0087
52209 8369.697 -6080.94 -17733.8 149.7416 -36
52210 7616.37 -5286.4 -18324.1 153.1626 -34.7639
52211 9456.736 -4195.24 -17733.8 149.7416 -23.9232
52212 8467.118 -3771.35 -18324.1 153.1679 -24.0087
52213 10122.32 -2137.39 -17733.8 149.7416 -11.9232
52214 9066.198 -1928.52 -18324.1 153.1679 -12.0087
52215 10345.51 13.8622 -17733.8 149.7416 0.0768
52216 9269.042 -1.41 -18324.1 153.1679 -0.0087
52217 10116.56 2164.513 -17733.8 149.7416 12.0768
52218 9066.785 1925.763 -18324.1 153.1679 11.9913
52219 9445.459 4220.563 -17733.8 149.7416 24.0768
52220 8468.265 3768.771 -18324.1 153.1679 23.9913
52221 8369.697 6080.941 -17733.8 149.7416 36
52222 7381.256 5610.01 -18324.1 153.1626 37.2361
52223 6912.199 7697.491 -17733.8 149.7416 48.0768
52224 6203.248 6887.297 -18324.1 153.1679 47.9913
52225 5160.752 8966.409 -17733.8 149.7416 60.0768
52226 4635.742 8026.521 -18324.1 153.1679 59.9913
52227 3183.756 9843.452 -17733.8 149.7416 72.0768
52228 2865.633 8814.947 -18324.1 153.1679 71.9913
52229 1067.614 10290.29 -17733.8 149.7416 84.0768
52230 970.281 9218.118 -18324.1 153.1679 83.9913
52231 -1095.19 10287.39 -17733.8 149.7416 96.0768
52232 -967.476 9218.413 -18324.1 153.1679 95.9913
52233 -3196.94 9839.169 -17733.8 149.7416 108
52234 -3054.5 8753.58 -18324.1 153.1626 109.2361
52235 -5184.76 8952.547 -17733.8 149.7416 120.0768
52236 -4633.3 8027.931 -18324.1 153.1679 119.9913
52237 -6932.8 7678.94 -17733.8 149.7416 132.0768
52238 -6201.15 6889.184 -18324.1 153.1679 131.9913
52239 -8377.84 6069.726 -17733.8 149.7416 144.0768
52240 -7497.98 5449.347 -18324.1 153.1679 143.9913
52241 -9456.74 4195.236 -17733.8 149.7416 156.0768
52242 -8467.12 3771.347 -18324.1 153.1679 155.9913
52243 -10122.3 2137.394 -17733.8 149.7417 168.0767
52244 -9066.2 1928.521 -18324.1 153.1679 167.9913
52245 -7899.82 1.2483 -18964 157.3849 179.9909
52246 -6795.71 143.9987 -19397.4 160.6885 178.7861
52247 -7757.77 -1647.25 -18954.4 157.295 -168.0121
52248 -7026.8 -1493.62 -19246.9 159.5322 -167.9998
52249 -7245.76 -3224.18 -18954.4 157.295 -156.0121
52250 -6562.71 -2921.94 -19246.9 159.5322 -155.9998
52251 -6417.07 -4660.21 -18954.4 157.295 -144.0121
52252 -5811.8 -4222.55 -19246.9 159.5322 -143.9998
52253 -5307.93 -5892.55 -18954.4 157.2951 -132.0121
52254 -4806.88 -5338.62 -19246.9 159.5322 -131.9998
52255 -3966.81 -6867.37 -18954.4 157.295 -120.0121
52256 -3591.87 -6221.36 -19246.9 159.5322 -119.9998
52257 -2442.36 -7512.79 -18964 157.3849 -108.009
52258 -2236.94 -6418.61 -19397.4 160.6885 -109.2139
52259 -830.653 -7887.1 -18954.4 157.2951 -96.0121
52260 -750.884 -7144.44 -19246.9 159.5322 -95.9998
52261 827.3197 -7887.45 -18954.4 157.2951 -84.0121
52262 750.9375 -7144.44 -19246.9 159.5322 -83.9998
52263 2449.134 -7543.08 -18954.4 157.2951 -72.0121
52264 2219.94 -6832.19 -19246.9 159.5322 -71.9998
52265 3963.91 -6869.04 -18954.4 157.2951 -60.0121
52266 3591.92 -6221.33 -19246.9 159.5322 -59.9998
52267 5305.444 -5894.8 -18954.4 157.295 -48.0121
52268 4806.916 -5338.58 -19246.9 159.5322 -47.9998
52269 6390.352 -4644.41 -18964 157.3849 -36.0091
52270 5413.207 -4110.92 -19397.4 160.6885 -37.2139
52271 7244.393 -3227.25 -18954.4 157.295 -24.0121
52272 6562.733 -2921.89 -19246.9 159.5322 -23.9998
52273 7757.068 -1650.53 -18954.4 157.295 -12.0121
52274 7026.816 -1493.57 -19246.9 159.5322 -11.9998
52275 7930.722 -1.6757 -18954.4 157.295 -0.0121
52276 7183.793 0.0268 -19246.9 159.5322 0.0002
52277 7757.765 1647.251 -18954.4 157.295 11.9879
52278 7026.805 1493.621 -19246.9 159.5322 12.0002
52279 7245.757 3224.184 -18954.4 157.295 23.9879
52280 6562.711 2921.937 -19246.9 159.5322 24.0002
52281 6391.82 4642.386 -18964 157.3849 35.9909
52282 5582.488 3877.923 -19397.4 160.6885 34.7861
52283 5307.934 5892.554 -18954.4 157.295 47.9879
52284 4806.876 5338.617 -19246.9 159.5322 48.0002
52285 3966.812 6867.369 -18954.4 157.295 59.9879
52286 3591.873 6221.361 -19246.9 159.5322 60.0002
52287 2452.322 7542.047 -18954.4 157.295 71.9879
52288 2219.889 6832.202 -19246.9 159.5322 72.0002
52289 830.6527 7887.101 -18954.4 157.295 83.9879
52290 750.8842 7144.443 -19246.9 159.5322 84.0002
52291 -827.32 7887.452 -18954.4 157.295 95.9879
52292 -750.938 7144.437 -19246.9 159.5322 96.0002
52293 -2439.99 7513.558 -18964 157.3849 107.9909
52294 -1963.04 6507.606 -19397.4 160.6885 106.7861
52295 -3963.91 6869.045 -18954.4 157.295 119.9879
52296 -3591.92 6221.334 -19246.9 159.5322 120.0002
52297 -5305.44 5894.796 -18954.4 157.2951 131.9879
52298 -4806.92 5338.581 -19246.9 159.5322 132.0002
52299 -6415.1 4662.917 -18954.4 157.2951 143.9879
52300 -5811.83 4222.506 -19246.9 159.5322 144.0002
52301 -7244.39 3227.246 -18954.4 157.2951 155.9879
52302 -6562.73 2921.888 -19246.9 159.5322 156.0002
52303 -7757.07 1650.529 -18954.4 157.295 167.9879
52304 -7026.82 1493.568 -19246.9 159.5322 168.0002
52305 -5716.6 -0.0213 -19750.3 163.8572 -179.9998
52306 -5199.95 -1105.3 -19854.9 165.0107 -167.9998
52307 -4856.51 -2162.28 -19854.9 165.0107 -155.9998
52308 -4300.82 -3124.75 -19854.9 165.0107 -143.9998
52309 -3557.16 -3950.66 -19854.9 165.0107 -131.9998
52310 -2658.06 -4603.89 -19854.9 165.0107 -120
52311 -1766.51 -5436.82 -19750.3 163.8572 -107.9998
52312 -555.666 -5287 -19854.9 165.0107 -95.9998
52313 555.7057 -5287 -19854.9 165.0107 -83.9998
52314 1642.79 -5055.92 -19854.9 165.0107 -71.9998
52315 2658.077 -4603.88 -19854.9 165.0107 -59.9998
52316 3557.179 -3950.65 -19854.9 165.0107 -48
52317 4624.838 -3360.12 -19750.3 163.8572 -35.9998
52318 4856.525 -2162.24 -19854.9 165.0107 -23.9998
52319 5199.954 -1105.26 -19854.9 165.0107 -11.9997
52320 5316.12 0.0199 -19854.9 165.0107 0.0002
52321 5199.946 1105.303 -19854.9 165.0107 12.0002
52322 4856.517 2162.261 -19854.9 165.0107 24
52323 4624.813 3360.15 -19750.3 163.8572 36.0002
52324 3557.164 3950.66 -19854.9 165.0107 48.0002
52325 2658.043 4603.905 -19854.9 165.0107 60.0002
52326 1642.752 5055.937 -19854.9 165.0107 72.0002
52327 555.666 5287 -19854.9 165.0107 84.0002
52328 -555.686 5286.998 -19854.9 165.0107 96
52329 -1766.55 5436.802 -19750.3 163.8572 108.0002
52330 -2658.08 4603.885 -19854.9 165.0107 120.0002
52331 -3557.19 3950.634 -19854.9 165.0107 132.0002
52332 -4300.84 3124.721 -19854.9 165.0107 144.0002
52333 -4856.53 2162.243 -19854.9 165.0107 156.0002
52334 -5199.95 1105.283 -19854.9 165.0107 168
52335 -3528.91 567.1754 -20240.4 169.9855 170.8694
52336 -3528.95 -0.019 -20240.4 170.1098 -179.9997
52337 -3528.99 -567.199 -20240.4 169.9853 -170.8692
52338 -2735.09 303.9959 -20365.5 172.3044 173.6578
52339 -2735.13 -304.009 -20365.5 172.3043 -173.6576
52340 -3188.33 -1615.39 -20240.4 169.9855 -153.1306
52341 -2854.97 -2074.28 -20240.4 170.1098 -143.9997
52342 -2521.62 -2533.16 -20240.4 169.9853 -134.8692
52343 -2391.42 -1361.71 -20365.5 172.3044 -150.3422
52344 -2034.08 -1853.62 -20365.5 172.3043 -137.6577
52345 -1629.91 -3180.93 -20240.4 169.9855 -117.1306
52346 -1090.49 -3356.24 -20240.4 170.1098 -107.9997
52347 -551.079 -3531.54 -20240.4 169.9853 -98.8692
52348 -1134.31 -2507.29 -20365.5 172.3044 -114.3422
52349 -556.073 -2695.21 -20365.5 172.3043 -101.6576
52350 551.0784 -3531.46 -20240.4 169.9855 -81.1306
52351 1090.523 -3356.22 -20240.4 170.1098 -71.9997
52352 1629.955 -3180.99 -20240.4 169.9853 -62.8692
52353 556.0727 -2695.17 -20365.5 172.3044 -78.3422
52354 1134.332 -2507.32 -20365.5 172.3043 -65.6576
52355 2521.574 -2533.1 -20240.4 169.9855 -45.1306
52356 2854.991 -2074.25 -20240.4 170.1098 -35.9997
52357 3188.401 -1615.41 -20240.4 169.9853 -26.8691
52358 2034.052 -1853.58 -20365.5 172.3044 -42.3421
52359 2391.46 -1361.72 -20365.5 172.3043 -29.6576
52360 3528.914 -567.175 -20240.4 169.9855 -9.1306
52361 3528.949 0.019 -20240.4 170.1098 0.0003
52362 3528.987 567.1987 -20240.4 169.9853 9.1308
52363 2735.092 -303.996 -20365.5 172.3044 -6.3422
52364 2735.132 304.0087 -20365.5 172.3043 6.3424
52365 3188.329 1615.389 -20240.4 169.9855 26.8694
