#Position file for Large PMT in CD     
#Updated by Yuning Su (suyn26 AT mail2.sysu.edu.cn) in 20250425.     
"#Have installed 17596 CD-LPMT  more detail in https://docs.ihep.ac.cn/link/AR573CA85D4A004CE8B5AC50662739AB3F"     
#CopyNo X Y Z Orientation_theta Orientation_phi
1530 8179.717 7787.736 15815.3 35.5316 43.5937
1531 7787.738 8179.715 15815.3 35.5316 46.4062
1532 7376.997 8551.989 15815.3 35.5316 49.2187
1533 6948.484 8903.66 15815.3 35.5316 52.0313
1534 6503.232 9233.882 15815.3 35.5316 54.8438
1535 6042.314 9541.857 15815.3 35.5316 57.6563
1536 5566.839 9826.846 15815.3 35.5316 60.4688
1537 5077.953 10088.16 15815.3 35.5316 63.2813
1538 4576.833 10325.17 15815.3 35.5316 66.0938
1539 4064.689 10537.31 15815.3 35.5316 68.9063
1540 3542.752 10724.06 15815.3 35.5316 71.7187
1541 3012.279 10884.98 15815.3 35.5316 74.5313
1542 2474.55 11019.67 15815.3 35.5316 77.3437
1543 1930.86 11127.82 15815.3 35.5316 80.1562
1544 1382.518 11209.16 15815.3 35.5316 82.9688
1545 830.8451 11263.49 15815.3 35.5316 85.7812
1546 277.171 11290.69 15815.3 35.5316 88.5937
1547 -277.171 11290.69 15815.3 35.5316 91.4063
1548 -830.845 11263.49 15815.3 35.5316 94.2188
1549 -1382.52 11209.16 15815.3 35.5316 97.0313
1550 -1930.86 11127.82 15815.3 35.5316 99.8438
1551 -2474.55 11019.67 15815.3 35.5316 102.6563
1552 -3012.28 10884.98 15815.3 35.5316 105.4688
1553 -3542.75 10724.06 15815.3 35.5316 108.2812
1554 -4064.69 10537.31 15815.3 35.5316 111.0938
1555 -4576.83 10325.17 15815.3 35.5316 113.9062
1556 -5077.95 10088.16 15815.3 35.5316 116.7187
1557 -5566.84 9826.846 15815.3 35.5316 119.5313
1558 -6042.31 9541.858 15815.3 35.5316 122.3437
1559 -6503.23 9233.882 15815.3 35.5316 125.1562
1560 -6948.48 8903.661 15815.3 35.5316 127.9687
1561 -7377 8551.99 15815.3 35.5316 130.7813
1562 -7787.74 8179.717 15815.3 35.5316 133.5938
1563 -8179.72 7787.738 15815.3 35.5316 136.4063
1564 -8551.99 7376.997 15815.3 35.5316 139.2188
1565 -8903.66 6948.484 15815.3 35.5316 142.0313
1566 -9233.88 6503.232 15815.3 35.5316 144.8438
1567 -9541.86 6042.314 15815.3 35.5316 147.6563
1568 -9826.85 5566.839 15815.3 35.5316 150.4688
1569 -10088.2 5077.953 15815.3 35.5317 153.2813
1570 -10325.2 4576.834 15815.3 35.5316 156.0938
1571 -10537.3 4064.689 15815.3 35.5315 158.9062
1572 -10724.1 3542.752 15815.3 35.5317 161.7188
1573 -10885 3012.28 15815.3 35.5316 164.5313
1574 -11019.7 2474.551 15815.3 35.5316 167.3438
1575 -11127.8 1930.86 15815.3 35.5315 170.1562
1576 -11209.2 1382.518 15815.3 35.5317 172.9688
1577 -11263.5 830.8453 15815.3 35.5316 175.7813
1578 -11290.7 277.1712 15815.3 35.5316 178.5937
1579 -11659.2 0 15548.07 36.8655 180
1580 -11645.2 -572.092 15548.07 36.8656 -177.1875
1581 -11603.1 -1142.81 15548.07 36.8656 -174.375
1582 -11533.1 -1710.77 15548.07 36.8657 -171.5625
1583 -11435.2 -2274.61 15548.07 36.8656 -168.75
1584 -11309.8 -2832.97 15548.07 36.8656 -165.9374
1585 -11157.2 -3384.5 15548.07 36.8656 -163.125
1586 -10977.7 -3927.88 15548.07 36.8656 -160.3125
1587 -10771.7 -4461.8 15548.07 36.8656 -157.4999
1588 -10539.8 -4984.97 15548.07 36.8656 -154.6874
1589 -10282.5 -5496.13 15548.07 36.8656 -151.8749
1590 -10000.5 -5994.05 15548.07 36.8657 -149.0626
1591 -9694.31 -6477.53 15548.07 36.8656 -146.25
1592 -9364.79 -6945.4 15548.07 36.8656 -143.4375
1593 -9012.72 -7396.55 15548.07 36.8656 -140.625
1594 -8638.93 -7829.87 15548.07 36.8656 -137.8125
1595 -8244.33 -8244.33 15548.07 36.8656 -135
1596 -7829.87 -8638.93 15548.07 36.8656 -132.1875
1597 -7396.55 -9012.72 15548.07 36.8656 -129.375
1598 -6945.4 -9364.79 15548.07 36.8656 -126.5625
1599 -6477.53 -9694.31 15548.07 36.8656 -123.75
1600 -5994.05 -10000.5 15548.07 36.8657 -120.9374
1601 -5496.13 -10282.5 15548.07 36.8656 -118.1251
1602 -4984.97 -10539.8 15548.07 36.8656 -115.3126
1603 -4461.8 -10771.7 15548.07 36.8656 -112.5001
1604 -3927.88 -10977.7 15548.07 36.8656 -109.6875
1605 -3384.5 -11157.2 15548.07 36.8656 -106.875
1606 -2832.96 -11309.8 15548.07 36.8656 -104.0625
1607 -2274.61 -11435.2 15548.07 36.8656 -101.25
1608 -1710.77 -11533.1 15548.07 36.8657 -98.4375
1609 -1142.81 -11603.1 15548.07 36.8656 -95.625
1610 -572.091 -11645.2 15548.07 36.8656 -92.8125
1611 0 -11659.2 15548.07 36.8655 -90
1612 572.0918 -11645.2 15548.07 36.8656 -87.1875
1613 1142.806 -11603.1 15548.07 36.8656 -84.375
1614 1710.766 -11533.1 15548.07 36.8657 -81.5625
1615 2274.606 -11435.2 15548.07 36.8656 -78.75
1616 2832.965 -11309.8 15548.07 36.8656 -75.9375
1617 3384.5 -11157.2 15548.07 36.8656 -73.125
1618 3927.881 -10977.7 15548.07 36.8656 -70.3125
1619 4461.799 -10771.7 15548.07 36.8656 -67.4999
1620 4984.969 -10539.8 15548.07 36.8656 -64.6874
1621 5496.129 -10282.5 15548.07 36.8656 -61.8749
1622 5994.05 -10000.5 15548.07 36.8657 -59.0626
1623 6477.529 -9694.31 15548.07 36.8656 -56.25
1624 6945.403 -9364.79 15548.07 36.8656 -53.4375
1625 7396.546 -9012.72 15548.07 36.8656 -50.625
1626 7829.869 -8638.93 15548.07 36.8656 -47.8125
1627 8244.33 -8244.33 15548.07 36.8656 -45
1628 8638.93 -7829.87 15548.07 36.8656 -42.1875
1629 9012.718 -7396.55 15548.07 36.8656 -39.375
1630 9364.794 -6945.4 15548.07 36.8656 -36.5625
1631 9694.309 -6477.53 15548.07 36.8656 -33.75
1632 10000.47 -5994.05 15548.07 36.8656 -30.9375
1633 10282.54 -5496.13 15548.07 36.8656 -28.125
1634 10539.83 -4984.97 15548.07 36.8656 -25.3125
1635 10771.74 -4461.8 15548.07 36.8656 -22.5
1636 10977.69 -3927.88 15548.07 36.8656 -19.6875
1637 11157.2 -3384.5 15548.07 36.8656 -16.875
1638 11309.83 -2832.96 15548.07 36.8656 -14.0625
1639 11435.22 -2274.61 15548.07 36.8656 -11.25
1640 11533.05 -1710.77 15548.07 36.8656 -8.4375
1641 11603.1 -1142.81 15548.07 36.8656 -5.625
1642 11645.2 -572.092 15548.07 36.8656 -2.8125
1643 11659.24 0 15548.07 36.8656 0
1644 11645.2 572.0916 15548.07 36.8656 2.8125
1645 11603.1 1142.806 15548.07 36.8656 5.625
1646 11533.05 1710.766 15548.07 36.8656 8.4375
1647 11435.22 2274.605 15548.07 36.8656 11.25
1648 11309.83 2832.965 15548.07 36.8656 14.0625
1649 11157.2 3384.5 15548.07 36.8656 16.875
1650 10977.69 3927.88 15548.07 36.8656 19.6875
1651 10771.74 4461.799 15548.07 36.8656 22.5
1652 10539.83 4984.969 15548.07 36.8656 25.3125
1653 10282.54 5496.129 15548.07 36.8656 28.125
1654 10000.47 5994.049 15548.07 36.8656 30.9375
1655 9694.307 6477.529 15548.07 36.8656 33.75
1656 9364.793 6945.403 15548.07 36.8656 36.5625
1657 9012.718 7396.546 15548.07 36.8656 39.375
1658 8638.931 7829.869 15548.07 36.8656 42.1875
1659 8244.331 8244.33 15548.07 36.8656 45
1660 7829.87 8638.93 15548.07 36.8656 47.8125
1661 7396.546 9012.718 15548.07 36.8656 50.625
1662 6945.402 9364.794 15548.07 36.8656 53.4375
1663 6477.527 9694.308 15548.07 36.8656 56.25
1664 5994.049 10000.47 15548.07 36.8656 59.0625
1665 5496.129 10282.54 15548.07 36.8656 61.875
1666 4984.969 10539.83 15548.07 36.8656 64.6875
1667 4461.799 10771.74 15548.07 36.8656 67.5
1668 3927.881 10977.69 15548.07 36.8656 70.3125
1669 3384.5 11157.2 15548.07 36.8656 73.125
1670 2832.965 11309.83 15548.07 36.8656 75.9375
1671 2274.606 11435.22 15548.07 36.8656 78.75
1672 1710.766 11533.05 15548.07 36.8656 81.5625
1673 1142.806 11603.1 15548.07 36.8656 84.375
1674 572.0918 11645.2 15548.07 36.8656 87.1875
1675 0 11659.24 15548.07 36.8656 90
1676 -572.091 11645.2 15548.07 36.8656 92.8125
1677 -1142.81 11603.1 15548.07 36.8656 95.625
1678 -1710.77 11533.05 15548.07 36.8656 98.4375
1679 -2274.61 11435.21 15548.07 36.8656 101.25
1680 -2832.97 11309.83 15548.07 36.8656 104.0625
1681 -3384.5 11157.2 15548.07 36.8656 106.875
1682 -3927.88 10977.69 15548.07 36.8656 109.6875
1683 -4461.8 10771.74 15548.07 36.8656 112.5
1684 -4984.97 10539.83 15548.07 36.8656 115.3125
1685 -5496.13 10282.54 15548.07 36.8656 118.125
1686 -5994.05 10000.47 15548.07 36.8656 120.9375
1687 -6477.53 9694.307 15548.07 36.8656 123.75
1688 -6945.4 9364.792 15548.07 36.8656 126.5625
1689 -7396.55 9012.717 15548.07 36.8656 129.375
1690 -7829.87 8638.93 15548.07 36.8656 132.1875
1691 -8244.33 8244.331 15548.07 36.8656 135
1692 -8638.93 7829.869 15548.07 36.8656 137.8125
1693 -9012.72 7396.545 15548.07 36.8656 140.625
1694 -9364.79 6945.402 15548.07 36.8656 143.4375
1695 -9694.31 6477.527 15548.07 36.8656 146.25
1696 -10000.5 5994.048 15548.07 36.8657 149.0626
1697 -10282.5 5496.128 15548.07 36.8656 151.8749
1698 -10539.8 4984.968 15548.07 36.8656 154.6874
1699 -10771.7 4461.799 15548.07 36.8656 157.4999
1700 -10977.7 3927.88 15548.07 36.8656 160.3125
1701 -11157.2 3384.499 15548.07 36.8656 163.125
1702 -11309.8 2832.965 15548.07 36.8656 165.9375
1703 -11435.2 2274.605 15548.07 36.8656 168.75
1704 -11533.1 1710.766 15548.07 36.8657 171.5625
1705 -11603.1 1142.805 15548.07 36.8656 174.375
1706 -11645.2 572.0911 15548.07 36.8656 177.1875
1707 -12079.8 -184.888 15222.49 38.437 -179.1231
1708 -12059.8 -719.037 15222.49 38.437 -176.5879
1709 -12016.2 -1251.78 15222.49 38.437 -174.0527
1710 -11949.1 -1782.07 15222.49 38.4371 -171.5175
1711 -11858.6 -2308.87 15222.49 38.4372 -168.9823
1712 -11744.8 -2831.16 15222.49 38.437 -166.447
1713 -11608.1 -3347.9 15222.49 38.4371 -163.9119
1714 -11448.6 -3858.09 15222.49 38.437 -161.3766
1715 -11266.8 -4360.72 15222.49 38.4371 -158.8415
1716 -11062.9 -4854.82 15222.49 38.4371 -156.3063
1717 -10837.3 -5339.42 15222.49 38.4371 -153.771
1718 -10590.5 -5813.56 15222.49 38.437 -151.2358
1719 -10323 -6276.32 15222.49 38.4371 -148.7007
1720 -10035.3 -6726.8 15222.49 38.4371 -146.1655
1721 -9727.88 -7164.11 15222.49 38.437 -143.6302
1722 -9401.47 -7587.39 15222.49 38.437 -141.095
1723 -9056.65 -7995.82 15222.49 38.437 -138.5598
1724 -8694.1 -8388.6 15222.49 38.437 -136.0245
1725 -8314.54 -8764.96 15222.49 38.437 -133.4893
1726 -7918.69 -9124.17 15222.49 38.437 -130.9541
1727 -7507.35 -9465.51 15222.49 38.4371 -128.4189
1728 -7081.31 -9788.32 15222.49 38.437 -125.8837
1729 -6641.41 -10092 15222.49 38.4371 -123.3484
1730 -6188.51 -10375.9 15222.49 38.4371 -120.8132
1731 -5723.49 -10639.4 15222.49 38.437 -118.2781
1732 -5247.27 -10882.2 15222.49 38.437 -115.7428
1733 -4760.78 -11103.7 15222.49 38.4371 -113.2075
1734 -4264.97 -11303.4 15222.49 38.4371 -110.6724
1735 -3760.81 -11481 15222.49 38.4371 -108.1371
1736 -3249.29 -11636.1 15222.49 38.4371 -105.602
1737 -2731.41 -11768.4 15222.49 38.437 -103.0668
1738 -2208.18 -11877.7 15222.49 38.437 -100.5316
1739 -1680.62 -11963.8 15222.49 38.4371 -97.9963
1740 -1149.78 -12026.4 15222.49 38.4371 -95.4611
1741 -616.688 -12065.5 15222.49 38.4371 -92.9259
1742 -82.3877 -12080.9 15222.49 38.4369 -90.3907
1743 452.0727 -12072.8 15222.49 38.4371 -87.8555
1744 985.6496 -12041 15222.49 38.4371 -85.3203
1745 1517.296 -11985.6 15222.49 38.4371 -82.7851
1746 2045.972 -11906.7 15222.49 38.437 -80.2499
1747 2570.645 -11804.6 15222.49 38.4371 -77.7147
1748 3090.284 -11679.3 15222.49 38.437 -75.1795
1749 3603.874 -11531.2 15222.49 38.4371 -72.6443
1750 4110.411 -11360.5 15222.49 38.4371 -70.1091
1751 4608.899 -11167.5 15222.49 38.4369 -67.5737
1752 5098.366 -10952.8 15222.49 38.4371 -65.0387
1753 5577.852 -10716.5 15222.49 38.437 -62.5034
1754 6046.421 -10459.3 15222.49 38.437 -59.9682
1755 6503.152 -10181.6 15222.49 38.437 -57.433
1756 6947.154 -9883.99 15222.49 38.4371 -54.8978
1757 7377.556 -9567.02 15222.49 38.4371 -52.3626
1758 7793.516 -9231.32 15222.49 38.437 -49.8274
1759 8194.22 -8877.55 15222.49 38.437 -47.2921
1760 8578.883 -8506.4 15222.49 38.437 -44.7569
1761 8946.754 -8118.6 15222.49 38.437 -42.2217
1762 9297.11 -7714.91 15222.49 38.437 -39.6865
1763 9629.267 -7296.12 15222.49 38.437 -37.1513
1764 9942.574 -6863.04 15222.49 38.437 -34.6161
1765 10236.42 -6416.53 15222.49 38.437 -32.0809
1766 10510.22 -5957.46 15222.49 38.437 -29.5457
1767 10763.45 -5486.73 15222.49 38.437 -27.0105
1768 10995.62 -5005.25 15222.49 38.4371 -24.4752
1769 11206.25 -4513.98 15222.49 38.437 -21.94
1770 11394.95 -4013.87 15222.49 38.437 -19.4048
1771 11561.35 -3505.91 15222.49 38.4371 -16.8696
1772 11705.11 -2991.08 15222.49 38.437 -14.3344
1773 11825.96 -2470.4 15222.49 38.4371 -11.7992
1774 11923.66 -1944.88 15222.49 38.4371 -9.264
1775 11998.01 -1415.55 15222.49 38.437 -6.7288
1776 12048.88 -883.451 15222.49 38.437 -4.1936
1777 12076.17 -349.624 15222.49 38.437 -1.6583
1778 12079.81 184.8871 15222.49 38.437 0.8769
1779 12059.81 719.0367 15222.49 38.437 3.4121
1780 12016.2 1251.779 15222.49 38.437 5.9473
1781 11949.07 1782.07 15222.49 38.437 8.4825
1782 11858.55 2308.873 15222.49 38.437 11.0177
1783 11744.81 2831.157 15222.49 38.437 13.5529
1784 11608.09 3347.898 15222.49 38.437 16.0881
1785 11448.64 3858.086 15222.49 38.4371 18.6233
1786 11266.77 4360.722 15222.49 38.437 21.1586
1787 11062.86 4854.82 15222.49 38.437 23.6938
1788 10837.28 5339.416 15222.49 38.437 26.229
1789 10590.5 5813.56 15222.49 38.437 28.7642
1790 10322.98 6276.322 15222.49 38.437 31.2994
1791 10035.25 6726.799 15222.49 38.437 33.8346
1792 9727.881 7164.108 15222.49 38.437 36.3698
1793 9401.467 7587.393 15222.49 38.437 38.905
1794 9056.649 7995.824 15222.49 38.437 41.4402
1795 8694.103 8388.604 15222.49 38.437 43.9755
1796 8314.537 8764.963 15222.49 38.437 46.5107
1797 7918.694 9124.165 15222.49 38.437 49.0459
1798 7507.351 9465.505 15222.49 38.437 51.5811
1799 7081.311 9788.316 15222.49 38.437 54.1163
1800 6641.41 10091.97 15222.49 38.4371 56.6515
1801 6188.51 10375.86 15222.49 38.437 59.1867
1802 5723.494 10639.44 15222.49 38.437 61.7219
1803 5247.274 10882.2 15222.49 38.437 64.2572
1804 4760.782 11103.65 15222.49 38.437 66.7924
1805 4264.97 11303.37 15222.49 38.437 69.3276
1806 3760.81 11480.96 15222.49 38.437 71.8628
1807 3249.288 11636.07 15222.49 38.437 74.398
1808 2731.405 11768.41 15222.49 38.437 76.9332
1809 2208.175 11877.71 15222.49 38.437 79.4684
1810 1680.623 11963.76 15222.49 38.437 82.0036
1811 1149.781 12026.39 15222.49 38.437 84.5388
1812 616.6876 12065.48 15222.49 38.437 87.0741
1813 82.3876 12080.95 15222.49 38.437 89.6093
1814 -452.073 12072.77 15222.49 38.437 92.1445
1815 -985.65 12040.96 15222.49 38.4371 94.6797
1816 -1517.3 11985.57 15222.49 38.437 97.2149
1817 -2045.97 11906.73 15222.49 38.4371 99.7501
1818 -2570.65 11804.57 15222.49 38.437 102.2853
1819 -3090.28 11679.31 15222.49 38.437 104.8205
1820 -3603.87 11531.18 15222.49 38.437 107.3557
1821 -4110.41 11360.49 15222.49 38.4371 109.8909
1822 -4608.9 11167.55 15222.49 38.437 112.4262
1823 -5098.37 10952.75 15222.49 38.437 114.9614
1824 -5577.85 10716.51 15222.49 38.437 117.4966
1825 -6046.42 10459.3 15222.49 38.437 120.0318
1826 -6503.15 10181.61 15222.49 38.437 122.567
1827 -6947.15 9883.985 15222.49 38.437 125.1022
1828 -7377.56 9567.015 15222.49 38.437 127.6374
1829 -7793.52 9231.317 15222.49 38.437 130.1727
1830 -8194.22 8877.549 15222.49 38.437 132.7079
1831 -8578.88 8506.402 15222.49 38.437 135.2431
1832 -8946.75 8118.602 15222.49 38.437 137.7783
1833 -9297.11 7714.911 15222.49 38.437 140.3135
1834 -9629.27 7296.117 15222.49 38.437 142.8487
1835 -9942.57 6863.04 15222.49 38.437 145.3839
1836 -10236.4 6416.531 15222.49 38.437 147.9191
1837 -10510.2 5957.46 15222.49 38.437 150.4543
1838 -10763.5 5486.727 15222.49 38.4371 152.9896
1839 -10995.6 5005.252 15222.49 38.437 155.5247
1840 -11206.3 4513.981 15222.49 38.4371 158.0601
1841 -11395 4013.873 15222.49 38.4371 160.5953
1842 -11561.3 3505.907 15222.49 38.4369 163.1303
1843 -11705.1 2991.079 15222.49 38.437 165.6656
1844 -11826 2470.395 15222.49 38.4371 168.2009
1845 -11923.7 1944.875 15222.49 38.4371 170.7361
1846 -11998 1415.548 15222.49 38.437 173.2712
1847 -12048.9 883.4505 15222.49 38.4371 175.8065
1848 -12076.2 349.6234 15222.49 38.4371 178.3417
1849 -12428.6 -465.396 14933 39.79 -177.8555
1850 -12395.8 -1014.7 14933 39.7899 -175.3203
1851 -12257.6 -2106.27 14933 39.7899 -170.2499
1852 -12152.5 -2646.41 14933 39.79 -167.7147
1853 -12023.5 -3181.36 14933 39.7899 -165.1794
1854 -11695.3 -4231.55 14933 39.79 -160.1091
1855 -11496.7 -4744.73 14933 39.79 -157.5739
1856 -11275.5 -5248.62 14933 39.7899 -155.0385
1857 -11032.3 -5742.24 14933 39.7899 -152.5033
1858 -10481.7 -6694.81 14933 39.79 -147.4331
1859 -10175.3 -7151.9 14933 39.79 -144.8978
1860 -9848.97 -7594.98 14933 39.79 -142.3626
1861 -9503.38 -8023.2 14933 39.79 -139.8274
1862 -8757.1 -8831.72 14933 39.79 -134.7569
1863 -8357.87 -9210.43 14933 39.79 -132.2217
1864 -7942.28 -9571.11 14933 39.79 -129.6865
1865 -7065.3 -10235.6 14933 39.79 -124.616
1866 -6605.64 -10538.1 14933 39.79 -122.0809
1867 -6133.03 -10820 14933 39.79 -119.5456
1868 -5648.43 -11080.7 14933 39.79 -117.0104
1869 -4647.01 -11536.5 14933 39.7899 -111.94
1870 -4132.17 -11730.8 14933 39.79 -109.4048
1871 -3609.23 -11902.1 14933 39.79 -106.8696
1872 -3079.23 -12050.1 14933 39.79 -104.3344
1873 -2002.19 -12275.1 14933 39.7901 -99.2639
1874 -1457.27 -12351.6 14933 39.7899 -96.7288
1875 -909.487 -12404 14933 39.79 -94.1935
1876 -359.928 -12432.1 14933 39.79 -91.6583
1877 740.2279 -12415.2 14933 39.7899 -86.5879
1878 1288.671 -12370.3 14933 39.7899 -84.0527
1879 1834.59 -12301.2 14933 39.7899 -81.5175
1880 2914.595 -12091 14933 39.7901 -76.4471
1881 3446.565 -11950.2 14933 39.79 -73.9119
1882 3971.789 -11786 14933 39.7899 -71.3766
1883 4489.239 -11598.8 14933 39.7899 -68.8414
1884 5496.776 -11156.7 14933 39.79 -63.7711
1885 5984.894 -10902.6 14933 39.7899 -61.2358
1886 6461.295 -10627.2 14933 39.79 -58.7006
1887 6925.048 -10331 14933 39.79 -56.1654
1888 7811.004 -9678.54 14933 39.79 -51.095
1889 8231.473 -9323.56 14933 39.79 -48.5597
1890 8635.829 -8950.33 14933 39.79 -46.0245
1891 9023.279 -8559.58 14933 39.79 -43.4893
1892 9744.467 -7728.6 14933 39.79 -38.4189
1893 10076.79 -7290.01 14933 39.79 -35.8837
1894 10389.39 -6837.14 14933 39.79 -33.3485
1895 10953 -5892.17 14933 39.79 -28.278
1896 11202.91 -5401.92 14933 39.79 -25.7429
1897 11430.89 -4901.09 14933 39.79 -23.2076
1898 11636.49 -4390.67 14933 39.79 -20.6724
1899 11979.01 -3345.05 14933 39.79 -15.602
1900 12115.24 -2811.9 14933 39.79 -13.0668
1901 12227.77 -2273.25 14933 39.79 -10.5316
1902 12316.35 -1730.15 14933 39.79 -7.9963
1903 12421.07 -634.863 14933 39.79 -2.9259
1904 12436.99 -84.8157 14933 39.79 -0.3907
1905 12428.57 465.3957 14933 39.79 2.1445
1906 12395.82 1014.698 14933 39.79 4.6797
1907 12257.63 2106.27 14933 39.79 9.7501
1908 12152.47 2646.406 14933 39.79 12.2853
1909 12023.51 3181.359 14933 39.79 14.8205
1910 11695.3 4231.55 14933 39.79 19.8909
1911 11496.67 4744.73 14933 39.79 22.4262
1912 11275.55 5248.622 14933 39.79 24.9614
1913 11032.35 5742.239 14933 39.79 27.4966
1914 10481.67 6694.809 14933 39.79 32.567
1915 10175.28 7151.896 14933 39.79 35.1022
1916 9848.969 7594.983 14933 39.79 37.6374
1917 9503.377 8023.202 14933 39.79 40.1726
1918 8757.098 8831.715 14933 39.79 45.2431
1919 8357.869 9210.427 14933 39.79 47.7783
1920 7942.28 9571.109 14933 39.79 50.3135
1921 7065.304 10235.6 14933 39.79 55.3839
1922 6605.635 10538.1 14933 39.79 57.9191
1923 6133.035 10819.97 14933 39.79 60.4543
1924 5648.428 11080.67 14933 39.79 62.9896
1925 4647.014 11536.52 14933 39.79 68.06
1926 4132.167 11730.78 14933 39.79 70.5952
1927 3609.231 11902.08 14933 39.79 73.1304
1928 3079.23 12050.07 14933 39.79 75.6656
1929 2002.193 12275.06 14933 39.79 80.736
1930 1457.266 12351.61 14933 39.79 83.2712
1931 909.4869 12403.98 14933 39.79 85.8065
1932 359.9271 12432.07 14933 39.79 88.3417
1933 -740.228 12415.23 14933 39.79 93.4121
1934 -1288.67 12370.34 14933 39.79 95.9473
1935 -1834.59 12301.23 14933 39.79 98.4825
1936 -2914.6 12090.95 14933 39.79 103.5529
1937 -3446.57 11950.19 14933 39.79 106.0882
1938 -3971.79 11786.04 14933 39.79 108.6234
1939 -4489.24 11598.82 14933 39.79 111.1586
1940 -5496.78 11156.68 14933 39.79 116.229
1941 -5984.89 10902.61 14933 39.79 118.7642
1942 -6461.3 10627.21 14933 39.79 121.2994
1943 -6925.05 10331 14933 39.79 123.8346
1944 -7811 9678.541 14933 39.79 128.905
1945 -8231.47 9323.562 14933 39.79 131.4402
1946 -8635.83 8950.331 14933 39.79 133.9755
1947 -9023.28 8559.579 14933 39.79 136.5107
1948 -9744.47 7728.603 14933 39.79 141.5811
1949 -10076.8 7290.008 14933 39.79 144.1163
1950 -10389.4 6837.142 14933 39.79 146.6516
1951 -10953 5892.173 14933 39.79 151.7219
1952 -11202.9 5401.918 14933 39.79 154.2571
1953 -11430.9 4901.089 14933 39.79 156.7924
1954 -11636.5 4390.665 14933 39.79 159.3276
1955 -11979 3345.049 14933 39.79 164.398
1956 -12115.2 2811.904 14933 39.7899 166.9332
1957 -12227.8 2273.254 14933 39.7901 169.4685
1958 -12316.4 1730.153 14933 39.7901 172.0037
1959 -12421.1 634.8625 14933 39.7901 177.0741
1960 -12437 84.8157 14933 39.79 179.6093
1961 -12781.4 -195.626 14638.27 41.1291 -179.1231
1962 -12760.2 -760.797 14638.27 41.1291 -176.5879
1963 -12714.1 -1324.48 14638.27 41.1292 -174.0527
1964 -12643 -1885.57 14638.27 41.129 -171.5175
1965 -12547.2 -2442.96 14638.27 41.129 -168.9823
1966 -12426.9 -2995.58 14638.27 41.1291 -166.4471
1967 -12282.2 -3542.33 14638.27 41.129 -163.9118
1968 -12113.5 -4082.15 14638.27 41.129 -161.3766
1969 -11921.1 -4613.98 14638.27 41.1291 -158.8414
1970 -11705.3 -5136.77 14638.27 41.129 -156.3061
1971 -11466.7 -5649.51 14638.27 41.1291 -153.7711
1972 -11205.5 -6151.19 14638.27 41.129 -151.2357
1973 -10922.5 -6640.83 14638.27 41.1291 -148.7006
1974 -10618.1 -7117.47 14638.27 41.1291 -146.1655
1975 -10292.8 -7580.17 14638.27 41.129 -143.6301
1976 -9947.46 -8028.04 14638.27 41.1291 -141.0949
1977 -9582.62 -8460.19 14638.27 41.1291 -138.5597
1978 -9199.02 -8875.78 14638.27 41.1291 -136.0245
1979 -8797.41 -9274 14638.27 41.1291 -133.4893
1980 -8378.58 -9654.06 14638.27 41.1291 -130.9541
1981 -7943.35 -10015.2 14638.27 41.129 -128.419
1982 -7492.56 -10356.8 14638.27 41.1291 -125.8836
