PMTID_sim Type X Y Z Theta Phi PMTID RelativeDEV Gain TimeOffset DarkRateV MeanGain
13638 HighQENNVT 16326.9569 2141.8887 -10321.0052 122.0784 7.4738 361120256 0.257226 0.96618 11.1551 26111.9 1.10258
13639 HighQENNVT 16247.6756 2677.731 -10321.0052 122.0784 9.3586 361124352 0.217109 0.962335 10.8441 11575.6 1.11714
13640 HighQENNVT 16150.8138 3210.6729 -10321.0052 122.0784 11.2434 361128448 0.258444 0.953195 12.2661 27993.4 1.10604
13641 HighQENNVT 16036.4756 3740.1411 -10321.0053 122.0784 13.1283 361132544 0.234382 0.982776 9.88809 24051.5 1.106
13642 HighQENNVT 15904.7851 4265.5617 -10321.0053 122.0784 15.0131 361136640 0.232981 0.984276 6.92609 26797.3 1.09962
13643 NNVT 15755.8837 4786.3697 -10321.0053 122.0784 16.8979 361140736 0.242149 0.963823 9.49307 18697.8 1.10096
13644 HighQENNVT 15589.9341 5301.9957 -10321.0053 122.0784 18.7827 361144832 0.279299 0.965641 9.38007 23869.7 1.10882
13645 HighQENNVT 15407.1152 5811.885 -10321.0054 122.0784 20.6675 361148928 0.238384 0.958571 9.24207 32734.5 1.10558
13646 HighQENNVT 15207.6246 6315.4856 -10321.0054 122.0784 22.5523 361153024 0.202675 0.975914 6.24008 14761.1 1.10561
13647 HighQENNVT 14991.6787 6812.2516 -10321.0054 122.0784 24.4372 361157120 0.205475 0.972207 10.6561 19999.0 1.09947
13648 HighQENNVT 14759.5096 7301.649 -10321.0055 122.0784 26.322 361161216 0.253037 0.969596 13.0641 33150.0 1.10075
13649 HighQENNVT 14511.3706 7783.1436 -10321.0055 122.0784 28.2068 361165312 0.242177 0.976754 7.35809 25156.8 1.10219
13650 NNVT 14247.5294 8256.2164 -10321.0055 122.0784 30.0916 361169408 0.238904 0.965548 11.7761 19426.3 1.09851
13651 HighQENNVT 13968.2716 8720.3549 -10321.0055 122.0784 31.9764 361173504 0.265223 0.964357 14.4301 29634.5 1.08937
13652 HighQENNVT 13673.899 9175.0578 -10321.0056 122.0784 33.8612 361177600 0.270491 0.970565 11.4191 24640.1 1.09875
13653 HighQENNVT 13364.7305 9619.8325 -10321.0056 122.0784 35.7461 361181696 0.218371 0.985847 12.6131 27724.9 1.10686
13654 NNVT 13041.1005 10054.198 -10321.0056 122.0784 37.6309 361185792 0.215223 0.973445 9.69409 12237.1 1.09952
13655 HighQENNVT 12703.359 10477.6843 -10321.0057 122.0784 39.5157 361189888 0.259156 0.965261 11.5901 31181.1 1.10731
13656 HighQENNVT 12351.8715 10889.8332 -10321.0057 122.0784 41.4005 361193984 0.242223 0.982656 6.27109 22550.9 1.11657
13657 HighQENNVT 11987.0186 11290.1985 -10321.0057 122.0784 43.2853 361198080 0.223481 0.979917 15.3541 14521.4 1.11383
13658 HighQENNVT 11609.1935 11678.3485 -10321.0057 122.0784 45.1701 361202176 0.260975 0.980831 11.8001 22361.8 1.09133
13659 HighQENNVT 11218.8074 12053.8607 -10321.0057 122.0784 47.055 361206272 0.231972 0.950897 13.2251 19717.6 1.10637
13660 HighQENNVT 10816.2818 12416.3298 -10321.0058 122.0784 48.9398 361210368 0.213985 0.969942 15.8361 26853.8 1.10845
13661 NNVT 10402.0523 12765.3635 -10321.0058 122.0784 50.8246 361214464 0.236966 0.95705 8.19608 14735.6 1.1006
13662 HighQENNVT 9976.5673 13100.584 -10321.0058 122.0784 52.7094 361218560 0.255098 0.952372 14.6671 37612.3 1.10918
13663 HighQENNVT 9540.2889 13421.6275 -10321.0058 122.0784 54.5942 361222656 0.260811 0.982398 9.26309 20540.2 1.10865
13664 HighQENNVT 9093.6855 13728.1492 -10321.0058 122.0784 56.479 361226752 0.237745 0.963093 7.81409 23225.4 1.11535
13665 NNVT 8637.2422 14019.8161 -10321.0058 122.0784 58.3639 361230848 0.232412 0.971803 11.9181 13353.4 1.10203
13666 HighQENNVT 8171.4521 14296.313 -10321.0058 122.0784 60.2487 361234944 0.242183 0.969703 9.86609 11310.5 1.10727
13667 HighQENNVT 7696.8201 14557.3403 -10321.0058 122.0784 62.1335 361239040 0.232989 0.962125 11.0421 31895.3 1.09612
13668 NNVT 7213.8615 14802.6146 -10321.0057 122.0784 64.0183 361243136 0.230461 0.952475 9.60907 21543.2 1.09688
13669 HighQENNVT 6723.0957 15031.8722 -10321.0057 122.0784 65.9031 361247232 0.270793 0.951273 14.3331 21461.0 1.10818
13670 HighQENNVT 6225.0551 15244.8643 -10321.0057 122.0784 67.7879 361251328 0.250687 0.971509 15.6511 22012.0 1.10557
13671 HighQENNVT 5720.2786 15441.3604 -10321.0057 122.0784 69.6728 361255424 0.252032 0.957292 13.8201 31739.9 1.09482
13672 NNVT 5209.3123 15621.148 -10321.0056 122.0784 71.5576 361259520 0.202423 0.944478 13.4051 14898.4 1.1039
13673 HighQENNVT 4692.7093 15784.0324 -10321.0056 122.0784 73.4424 361263616 0.259493 0.963957 12.3681 42401.8 1.12154
13674 HighQENNVT 4171.0284 15929.8375 -10321.0055 122.0784 75.3272 361267712 0.235193 0.959751 16.0811 30093.6 1.09421
13675 HighQENNVT 3644.8342 16058.4055 -10321.0055 122.0784 77.212 361271808 0.273836 0.960523 8.59909 26792.5 1.10348
13676 NNVT 3114.696 16169.5972 -10321.0054 122.0784 79.0968 361275904 0.249496 0.983194 9.42307 16579.5 1.1018
13677 HighQENNVT 2581.1875 16263.2923 -10321.0053 122.0784 80.9817 361280000 0.273809 0.959484 11.5011 14667.6 1.11093
13678 HighQENNVT 2044.886 16339.3894 -10321.0053 122.0784 82.8665 361284096 0.241366 0.98295 13.3701 26150.8 1.10073
13679 NNVT 1506.3713 16397.8064 -10321.0052 122.0784 84.7513 361288192 0.202732 0.977448 15.3571 9643.46 1.10544
13680 HighQENNVT 966.2285 16438.4796 -10321.0052 122.0784 86.6361 361292288 0.24752 0.953347 18.2531 44240.4 1.11125
13681 HighQENNVT 425.0392 16461.3654 -10321.0052 122.0784 88.5209 361296384 0.254515 0.978931 11.4951 19712.8 1.10494
13682 HighQENNVT -116.6103 16466.4389 -10321.0052 122.0784 90.4057 361300480 0.243522 0.971991 11.3871 26551.0 1.09489
13683 HighQENNVT -658.1349 16453.6946 -10321.0052 122.0784 92.2906 361304576 0.223181 0.963448 10.5141 11806.7 1.10377
13684 HighQENNVT -1198.9451 16423.1464 -10321.0052 122.0784 94.1754 361308672 0.269271 0.976859 12.4191 23218.3 1.11347
13685 HighQENNVT -1738.4589 16374.8273 -10321.0052 122.0784 96.0602 361312768 0.239008 0.970489 9.47809 24302.3 1.0974
13686 HighQENNVT -2276.0916 16308.7895 -10321.0052 122.0784 97.945 361316864 0.249913 0.955892 9.33908 14914.0 1.10435
13687 NNVT -2811.2615 16225.1045 -10321.0052 122.0784 99.8298 361320960 0.22893 0.948692 9.28607 19806.9 1.09858
13688 HighQENNVT -3343.3889 16123.863 -10321.0052 122.0784 101.7146 361325056 0.295257 0.974884 7.45007 33374.8 1.10705
13689 HighQENNVT -3871.899 16005.1744 -10321.0052 122.0784 103.5995 361329152 0.242884 0.963088 8.71808 28614.6 1.08675
13690 HighQENNVT -4396.2194 15869.1671 -10321.0052 122.0784 105.4843 361333248 0.267115 0.967146 15.2601 25498.3 1.10718
13691 NNVT -4915.7844 15715.9878 -10321.0052 122.0784 107.3691 361337344 0.214128 0.958776 11.8901 18483.2 1.10698
13692 HighQENNVT -5430.0283 15545.8033 -10321.0052 122.0784 109.2539 361341440 0.231606 0.986554 7.92407 29884.9 1.09639
13693 HighQENNVT -5938.3969 15358.7972 -10321.0052 122.0784 111.1387 361345536 0.274371 0.965167 9.19708 22686.4 1.10676
13694 NNVT -6440.3398 15155.1718 -10321.0052 122.0784 113.0235 361349632 0.236588 0.963556 6.40509 18382.9 1.10134
13695 HighQENNVT -6935.3152 14935.1468 -10321.0052 122.0784 114.9084 361353728 0.267329 0.981193 18.9041 19630.8 1.0973
13696 NNVT -7422.7847 14698.9618 -10321.0052 122.0784 116.7932 361357824 0.243843 1.00166 11.9551 27592.2 1.11175
13697 HighQENNVT -7902.2223 14446.8714 -10321.0052 122.0784 118.678 361361920 0.230343 0.957762 12.4011 35711.6 1.10755
13698 NNVT -8373.1092 14179.1485 -10321.0052 122.0784 120.5628 361366016 0.220637 0.965139 10.0181 14950.6 1.10357
13699 HighQENNVT -8834.9349 13896.0834 -10321.0052 122.0784 122.4476 361370112 0.248901 0.966672 10.4661 37482.6 1.1025
13700 NNVT -9287.2027 13597.9806 -10321.0052 122.0784 124.3324 361374208 0.253143 0.951099 7.64609 30541.7 1.09676
13701 HighQENNVT -9729.419 13285.1652 -10321.0052 122.0784 126.2173 361378304 0.277445 0.964732 13.4711 21236.1 1.10641
13702 NNVT -10161.1083 12957.9739 -10321.0052 122.0784 128.1021 361382400 0.231826 0.979178 13.9581 14885.1 1.09301
13703 HighQENNVT -10581.8027 12616.7611 -10321.0052 122.0784 129.9869 361386496 0.233241 0.986232 9.29608 24212.8 1.0944
13704 HighQENNVT -10991.047 12261.896 -10321.0052 122.0784 131.8717 361390592 0.267972 0.964923 11.5111 20547.1 1.10475
13705 HighQENNVT -11388.3994 11893.7617 -10321.0052 122.0784 133.7565 361394688 0.205692 0.985087 5.64508 7250.65 1.119
13706 HighQENNVT -11773.4279 11512.7583 -10321.0052 122.0784 135.6414 361398784 0.261789 0.965475 7.56207 22141.1 1.10384
13707 HighQENNVT -12145.7168 11119.2972 -10321.0052 122.0784 137.5262 361402880 0.258181 0.984561 16.7081 30366.5 1.09525
13708 HighQENNVT -12504.8633 10713.8043 -10321.0052 122.0784 139.411 361406976 0.259043 0.979265 11.3361 14536.5 1.12784
13709 NNVT -12850.4785 10296.7185 -10321.0052 122.0784 141.2958 361411072 0.233524 0.984509 8.18707 18488.9 1.0983
13710 HighQENNVT -13182.1874 9868.4925 -10321.0052 122.0784 143.1806 361415168 0.218399 0.970981 13.6561 22479.4 1.09748
13711 HighQENNVT -13499.6333 9429.5869 -10321.0052 122.0784 145.0654 361419264 0.241177 0.961822 9.09009 32056.2 1.10737
13712 HighQENNVT -13802.4717 8980.4779 -10321.0052 122.0784 146.9503 361423360 0.27541 0.978614 9.51907 27987.0 1.10872
13713 NNVT -14090.375 8521.6513 -10321.0052 122.0784 148.8351 361427456 0.234886 0.967072 11.3361 19319.6 1.10263
13714 HighQENNVT -14363.0323 8053.6023 -10321.0052 122.0784 150.7199 361431552 0.25824 0.95784 10.7961 28482.7 1.09876
13715 HighQENNVT -14620.1462 7576.8419 -10321.0052 122.0784 152.6047 361435648 0.256397 0.977187 8.82709 18840.7 1.10678
13716 NNVT -14861.4411 7091.8812 -10321.0052 122.0784 154.4895 361439744 0.226322 0.967475 12.4361 20971.3 1.09268
13717 HighQENNVT -15086.6548 6599.2466 -10321.0052 122.0784 156.3743 361443840 0.236039 0.971919 10.4431 23103.1 1.10342
13718 HighQENNVT -15295.5438 6099.4712 -10321.0052 122.0784 158.2592 361447936 0.244382 0.96603 14.6501 28200.6 1.10354
13719 HighQENNVT -15487.882 5593.0958 -10321.0052 122.0784 160.144 361452032 0.256746 0.970615 14.5701 27302.6 1.10964
13720 HighQENNVT -15663.4615 5080.6677 -10321.0052 122.0784 162.0288 361456128 0.234245 0.960669 7.35107 18810.7 1.09437
13721 HighQENNVT -15822.0916 4562.7434 -10321.0052 122.0784 163.9136 361460224 0.243801 0.963413 10.8861 26471.7 1.10563
13722 HighQENNVT -15963.6014 4039.8811 -10321.0052 122.0784 165.7984 361464320 0.26029 0.974288 14.2351 49064.6 1.10404
13723 HighQENNVT -16087.8376 3512.6473 -10321.0052 122.0784 167.6832 361468416 0.237327 0.97946 13.0141 22113.7 1.09829
13724 HighQENNVT -16194.6656 2981.6126 -10321.0052 122.0784 169.5681 361472512 0.222722 0.978137 13.1611 16790.8 1.09981
13725 NNVT -16283.97 2447.3516 -10321.0052 122.0784 171.4529 361476608 0.236257 0.969 12.4601 22826.8 1.0937
13726 HighQENNVT -16355.654 1910.4425 -10321.0052 122.0784 173.3377 361480704 0.255232 0.962955 8.80408 29743.5 1.10598
13727 HighQENNVT -16409.6401 1371.4662 -10321.0052 122.0784 175.2225 361484800 0.222594 0.946279 18.3201 17623.9 1.09914
13728 HighQENNVT -16445.8699 831.0068 -10321.0052 122.0784 177.1073 361488896 0.234821 0.978461 14.3511 23860.0 1.10638
13729 HighQENNVT -16464.3042 289.6474 -10321.0052 122.0784 178.9921 361492992 0.255517 0.970331 10.9831 13485.8 1.1088
13730 HighQENNVT -16209.6244 -514.8912 -10708.0961 123.4355 -178.1806 361763328 0.219081 0.971521 9.22208 37106.1 1.12048
13731 Hamamatsu -16183.9196 -1047.7509 -10708.0961 123.4355 -176.2958 361767168 0.232726 0.96536 -27.7769 7901.01 1.01156
13732 NNVT -16140.7027 -1579.4781 -10708.0961 123.4355 -174.411 361771520 0.226316 0.975815 11.3171 22108.3 1.10799
13733 Hamamatsu -16080.0206 -2109.4956 -10708.0961 123.4355 -172.5262 361775616 0.217536 0.966164 -35.4419 6690.35 1.01438
13734 Hamamatsu -16001.9384 -2637.2336 -10708.0961 123.4355 -170.6414 361779456 0.194863 0.978396 -30.6389 18267.0 1.0117
13735 HighQENNVT -15793.9326 -3683.5753 -10708.0961 123.4355 -166.8717 361783552 0.216759 0.956797 14.1601 30426.0 1.1043
13736 Hamamatsu -15664.2338 -4201.0492 -10708.0961 123.4355 -164.9869 361787648 0.198947 0.976466 -32.2719 7547.57 1.01456
13737 HighQENNVT -15517.5844 -4713.9802 -10708.0961 123.4355 -163.1021 361792000 0.23957 0.975436 10.9541 37911.2 1.09477
13738 NNVT -15354.1447 -5221.8076 -10708.0961 123.4355 -161.2173 361796096 0.233379 0.966775 17.2691 34994.4 1.10387
13739 Hamamatsu -15174.0907 -5723.9851 -10708.0961 123.4355 -159.3325 361799936 0.212655 0.97565 -29.5599 5380.33 1.00999
13740 Hamamatsu -14977.6173 -6219.969 -10708.0961 123.4355 -157.4477 361804288 0.223154 0.964972 -32.5999 7235.74 1.01458
13741 HighQENNVT -14536.2798 -7191.2172 -10708.0961 123.4355 -153.678 361808128 0.207337 0.985942 11.3201 28190.5 1.10266
13742 Hamamatsu -14291.8937 -7665.4295 -10708.0961 123.4355 -151.7932 361812224 0.213523 0.958257 -28.3849 6448.43 1.01518
13743 HighQENNVT -14032.0429 -8131.3472 -10708.0961 123.4355 -149.9084 361816576 0.247945 0.977529 11.7171 40591.7 1.10785
13744 Hamamatsu -13757.0087 -8588.4659 -10708.0961 123.4355 -148.0236 361820672 0.197021 0.967521 -28.7959 7284.26 1.01279
13745 NNVT -13467.0884 -9036.2916 -10708.0961 123.4355 -146.1388 361824768 0.228432 0.971606 8.71909 35101.5 1.10625
13746 Hamamatsu -12843.8605 -9902.1352 -10708.0961 123.4355 -142.3691 361828608 0.200945 0.964173 -28.9359 9193.36 1.01461
13747 NNVT -12511.2271 -10319.2166 -10708.0961 123.4355 -140.4843 361832704 0.220661 0.972484 12.1341 18223.1 1.09499
13748 HighQENNVT -12165.0558 -10725.1318 -10708.0961 123.4355 -138.5995 361837056 0.243809 0.963069 14.1371 41766.6 1.10593
13749 NNVT -11805.721 -11119.4418 -10708.0961 123.4355 -136.7147 361840896 0.222994 0.978825 18.7001 30683.8 1.09213
13750 NNVT -11433.6102 -11501.7212 -10708.0961 123.4355 -134.8298 361845248 0.223001 0.975165 8.53107 30678.1 1.10011
13751 Hamamatsu -10244.7264 -12572.2956 -10708.0961 123.4355 -129.1754 361849344 0.231014 0.963108 -26.2899 17520.7 1.01988
13752 Hamamatsu -9825.6767 -12902.446 -10708.0961 123.4355 -127.2906 361853184 0.215826 0.975579 -36.6469 11127.2 1.01591
13753 NNVT -9395.9967 -13218.6338 -10708.0961 123.4355 -125.4058 361857536 0.24781 0.977412 6.80707 29637.8 1.10379
13754 Hamamatsu -8956.148 -13520.5195 -10708.0961 123.4355 -123.521 361861376 0.227387 0.962674 -27.2699 8879.15 1.0192
13755 Hamamatsu -8506.6081 -13807.7751 -10708.0961 123.4355 -121.6361 361865728 0.212024 0.969631 -24.4459 8150.25 1.01731
13756 HighQENNVT -7580.4094 -14337.1695 -10708.0961 123.4355 -117.8665 361869568 0.195737 0.988072 14.6231 23934.4 1.10248
13757 Hamamatsu -7104.7553 -14578.7341 -10708.0961 123.4355 -115.9817 361873920 0.211388 0.990218 -26.2899 5686.46 1.01313
13758 HighQENNVT -6621.4121 -14804.5242 -10708.0961 123.4355 -114.0969 361878016 0.258688 0.971734 12.3741 55004.8 1.11657
13759 Hamamatsu -6130.904 -15014.2949 -10708.0961 123.4355 -112.212 361882112 0.21355 0.967103 -29.7899 5547.97 1.01143
13760 NNVT -5633.762 -15207.8191 -10708.0961 123.4355 -110.3272 361885952 0.241645 0.970717 11.4831 31699.4 1.11204
13761 Hamamatsu -4621.7341 -15545.3082 -10708.0961 123.4355 -106.5576 361890048 0.210676 0.960823 -28.1829 9072.62 1.01898
13762 NNVT -4107.9433 -15688.9081 -10708.0961 123.4355 -104.6728 361894144 0.226081 0.966879 10.0791 21322.0 1.11879
13763 HighQENNVT -3589.7075 -15815.5314 -10708.0961 123.4355 -102.788 361898496 0.24525 0.986823 6.01807 30447.8 1.1062
13764 HighQENNVT -3067.5874 -15925.0414 -10708.0961 123.4355 -100.9031 361902592 0.275429 0.975456 16.2361 22076.9 1.10253
13765 Hamamatsu -2542.1479 -16017.3193 -10708.0961 123.4355 -99.0183 361906432 0.202053 0.992185 -27.8789 6526.5 1.01643
13766 Hamamatsu -2013.9577 -16092.2655 -10708.0961 123.4355 -97.1335 361910528 0.20373 0.977879 -23.2849 6824.57 1.01269
13767 Hamamatsu -951.6142 -16189.8569 -10708.0961 123.4355 -93.3639 361914624 0.22849 0.984688 -26.3819 6038.43 1.00808
13768 Hamamatsu -418.6101 -16212.3965 -10708.0961 123.4355 -91.4791 361918976 0.227008 0.960535 -34.0689 6008.57 1.01849
13769 HighQENNVT 114.8472 -16217.3933 -10708.0961 123.4355 -89.5943 361923072 0.236971 0.967082 8.31708 32831.7 1.10549
13770 Hamamatsu 648.1816 -16204.8417 -10708.0961 123.4355 -87.7094 361926912 0.238307 0.967736 -30.0999 7749.21 1.02009
13771 NNVT 1180.8123 -16174.7555 -10708.0961 123.4355 -85.8246 361931008 0.222384 0.973855 13.7551 25278.2 1.10195
13772 Hamamatsu 2241.6676 -16062.1282 -10708.0961 123.4355 -82.055 361935360 0.184622 0.957589 -31.2579 5883.57 1.01533
13773 HighQENNVT 2768.7433 -15979.7089 -10708.0961 123.4355 -80.1702 361939200 0.241827 0.959763 13.2191 37112.2 1.10998
13774 NNVT 3292.8226 -15879.9985 -10708.0961 123.4355 -78.2854 361943552 0.244555 0.98198 9.13309 23967.6 1.09914
13775 Hamamatsu 3813.3393 -15763.105 -10708.0961 123.4355 -76.4005 361947648 0.214069 0.966 -31.7419 5358.78 1.01489
13776 Hamamatsu 4329.7296 -15629.1547 -10708.0961 123.4355 -74.5157 361951488 0.230835 0.979435 -31.0689 5829.4 1.01379
13777 NNVT 5347.9027 -15310.6816 -10708.0961 123.4355 -70.7461 361955584 0.230273 0.950696 13.5971 33592.3 1.10292
13778 Hamamatsu 5848.5825 -15126.5038 -10708.0961 123.4355 -68.8613 361959680 0.217762 0.962836 -26.8789 6513.74 1.01803
13779 HighQENNVT 6342.9339 -14925.9581 -10708.0961 123.4355 -66.9765 361964032 0.242925 0.960034 5.98309 50739.5 1.11111
13780 HighQENNVT 6830.423 -14709.2609 -10708.0961 123.4355 -65.0916 361968128 0.227912 0.963157 9.32208 22384.3 1.10149
13781 Hamamatsu 7310.5197 -14476.648 -10708.0961 123.4355 -63.2068 361971968 0.229555 0.962587 -23.6389 7261.77 1.01242
13782 Hamamatsu 7782.7061 -14228.3703 -10708.0961 123.4355 -61.322 361976064 0.217495 0.972643 -30.0289 7429.51 1.01524
13783 Hamamatsu 8701.312 -13685.9126 -10708.0961 123.4355 -57.5524 361980160 0.208553 0.965163 -29.8109 6478.8 1.01038
13784 HighQENNVT 9146.7394 -13392.3184 -10708.0961 123.4355 -55.6675 361984256 0.266179 0.961417 14.0801 36467.0 1.1006
13785 NNVT 9582.2674 -13084.2342 -10708.0961 123.4355 -53.7827 361988608 0.245344 0.966194 12.0691 24519.6 1.094
13786 Hamamatsu 10007.4277 -12761.9915 -10708.0961 123.4355 -51.8979 361992448 0.225083 0.987772 -31.7249 6872.91 1.01457
13787 Hamamatsu 10421.7594 -12425.9393 -10708.0961 123.4355 -50.0131 361996800 0.194682 0.954299 -30.0919 8317.26 1.01065
13788 Hamamatsu 11216.1567 -11713.8748 -10708.0961 123.4355 -46.2435 362000640 0.199518 0.996307 -25.7759 8959.1 1.0194
13789 NNVT 11595.3618 -11338.6339 -10708.0961 123.4355 -44.3586 362004736 0.226879 0.972118 3.89407 17647.1 1.09664
13790 HighQENNVT 11962.0201 -10951.1237 -10708.0961 123.4355 -42.4738 362009088 0.24802 0.971204 12.1741 54581.7 1.10025
13791 Hamamatsu 12315.7346 -10551.7636 -10708.0961 123.4355 -40.589 362013184 0.240215 0.963964 -31.0629 7135.04 1.01548
13792 HighQENNVT 12656.1226 -10140.9859 -10708.0961 123.4355 -38.7042 362017024 0.228412 0.97836 14.1991 29939.3 1.11086
13793 Hamamatsu 13295.4593 -9286.9692 -10708.0961 123.4355 -34.9346 362021120 0.206308 0.981091 -27.4329 7786.11 1.00983
13794 Hamamatsu 13593.7174 -8844.6527 -10708.0961 123.4355 -33.0497 362025472 0.209438 0.982271 -28.9469 9814.76 1.01489
13795 HighQENNVT 13877.2663 -8392.7656 -10708.0961 123.4355 -31.1649 362029312 0.248396 0.973171 13.5241 30552.8 1.09666
13796 HighQENNVT 14145.7998 -7931.7956 -10708.0961 123.4355 -29.2801 362033664 0.259119 0.973007 15.0411 43796.5 1.09908
13797 Hamamatsu 14399.025 -7462.2459 -10708.0961 123.4355 -27.3953 362037504 0.207392 0.977156 -33.3879 8078.42 1.01374
13798 Hamamatsu 14636.6704 -6984.6199 -10708.0961 123.4355 -25.5105 362041856 0.21389 0.960849 -31.3019 10438.6 1.01339
13799 HighQENNVT 15064.2075 -6007.2196 -10708.0961 123.4355 -21.7408 362045696 0.1917 0.974581 6.24707 24677.6 1.11874
13800 Hamamatsu 15253.6367 -5508.5028 -10708.0961 123.4355 -19.856 362049792 0.208364 0.965801 -26.4689 9733.49 1.01865
13801 HighQENNVT 15426.5606 -5003.8249 -10708.0961 123.4355 -17.9712 362054144 0.251707 0.969078 6.62708 51722.2 1.11782
13802 Hamamatsu 15582.7915 -4493.7339 -10708.0961 123.4355 -16.0864 362058240 0.214892 0.971799 -26.2049 5462.2 1.01732
13803 NNVT 15722.161 -3978.7796 -10708.0961 123.4355 -14.2016 362062080 0.231672 0.970611 12.5881 30834.6 1.10497
13804 Hamamatsu 15949.7305 -2936.5168 -10708.0961 123.4355 -10.4319 362066432 0.219506 0.974123 -25.0489 13186.2 1.02146
13805 Hamamatsu 16037.6842 -2410.3362 -10708.0961 123.4355 -8.5471 362070272 0.222283 0.97209 -36.6969 6739.38 1.01552
13806 HighQENNVT 16108.284 -1881.5475 -10708.0961 123.4355 -6.6623 362074624 0.2309 0.972366 12.0461 27285.6 1.11299
13807 NNVT 16161.4536 -1350.723 -10708.0961 123.4355 -4.7775 362078464 0.219424 0.97243 12.7071 10355.9 1.10881
13808 Hamamatsu 16197.1354 -818.4377 -10708.0961 123.4355 -2.8927 362082560 0.228949 0.957145 -31.7519 7790.58 1.01624
13809 HighQENNVT 16198.9632 781.4259 -10708.0961 123.4355 2.7618 362086912 0.242571 0.972191 15.6031 22237.3 1.11128
13810 Hamamatsu 16164.4977 1313.7916 -10708.0961 123.4355 4.6466 362090752 0.238509 0.977236 -24.8499 8452.55 1.01428
13811 NNVT 16112.5412 1844.7362 -10708.0961 123.4355 6.5314 362095104 0.246077 0.965966 9.22308 25096.1 1.09887
13812 Hamamatsu 16043.1495 2373.687 -10708.0961 123.4355 8.4162 362098944 0.271479 0.98131 -29.7729 9327.73 1.01539
13813 Hamamatsu 15956.3985 2900.0659 -10708.0961 123.4355 10.301 362103296 0.205465 0.965935 -32.2549 9857.77 1.01142
13814 NNVT 15731.2112 3942.8454 -10708.0961 123.4355 14.0707 362107136 0.217835 0.978377 12.7001 33629.7 1.10497
13815 Hamamatsu 15593.018 4458.1188 -10708.0961 123.4355 15.9555 362111232 0.215162 0.959316 -28.7649 9240.42 1.01474
13816 HighQENNVT 15437.953 4968.5654 -10708.0961 123.4355 17.8403 362115584 0.250129 0.966592 8.83807 37564.3 1.1028
